id,listing_url,scrape_id,last_scraped,host_id,neighbourhood,neighbourhood_cleansed,city,state,zipcode,market,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,pastBooking,Average Weekly Earning,
12092179,https://www.airbnb.com/rooms/12092179,2.02E+13,4/2/17,49634357,Nob Hill,Nob Hill,San Francisco,CA,94108,San Francisco,US,United States,37.79044078,-122.4104332,Apartment,Entire home/apt,2,1,0,2,Real Bed,,160.00,,,,85.00,1,0.00,2,1125,5 weeks ago,7,11,24,68,4/2/17,297,938.9423077,
10698006,https://www.airbnb.com/rooms/10698006,2.02E+13,4/2/17,15153416,Nob Hill,Nob Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79351713,-122.4207944,Apartment,Entire home/apt,5,1,2,2,Real Bed,,180.00,,,,,1,0.00,1,1125,14 months ago,0,0,0,0,4/2/17,365,913.8461538,
13343347,https://www.airbnb.com/rooms/13343347,2.02E+13,4/2/17,43695771,,Nob Hill,San Francisco,CA,,San Francisco,US,United States,37.79530271,-122.4112131,Condominium,Private room,1,1,1,1,Real Bed,,125.00,,,100.00,10.00,1,0.00,1,4,10 months ago,0,0,0,0,4/2/17,365,1263.461538,
15221377,https://www.airbnb.com/rooms/15221377,2.02E+13,4/2/17,23593310,Nob Hill,Nob Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79062164,-122.4119138,Other,Entire home/apt,2,1,1,1,Real Bed,,195.00,,,,,1,0.00,2,1125,7 weeks ago,0,0,0,69,4/2/17,296,877.4038462,
14811235,https://www.airbnb.com/rooms/14811235,2.02E+13,4/2/17,91779209,Nob Hill,Nob Hill,San Francisco,CA,94109,San Francisco,US,United States,37.79623786,-122.4159506,Apartment,Entire home/apt,6,2,3,3,Real Bed,,389.00,,,150.00,120.00,3,50.00,1,1125,today,23,46,72,334,4/1/17,31,1110,
13943674,https://www.airbnb.com/rooms/13943674,2.02E+13,4/2/17,82964671,Downtown,Nob Hill,San Francisco,CA,94109,San Francisco,US,United States,37.78925625,-122.4159843,Apartment,Entire home/apt,1,1,0,1,Real Bed,,150.00,,,,30.00,1,0.00,1,1125,2 days ago,16,37,37,37,4/2/17,328,231.9038462,
2132426,https://www.airbnb.com/rooms/2132426,2.02E+13,4/2/17,3221347,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76076817,-122.5039562,Other,Private room,2,1,1,1,Real Bed,,100.00,600.00,2000.00,,,1,0.00,1,1125,4 months ago,30,60,90,365,4/2/17,0,946.1538462,
10921050,https://www.airbnb.com/rooms/10921050,2.02E+13,4/2/17,56601918,,Outer Sunset,San Francisco,CA,94116,San Francisco,US,United States,37.74714772,-122.4943862,House,Private room,1,1,1,1,Real Bed,,300.00,,,,,1,0.00,1,1125,14 months ago,30,60,90,365,4/2/17,0,0,
15692759,https://www.airbnb.com/rooms/15692759,2.02E+13,4/2/17,101302281,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75987746,-122.4915227,House,Private room,2,1,1,1,Real Bed,,100.00,,,150.00,10.00,2,20.00,1,3,today,6,15,23,85,4/2/17,280,0,
17839056,https://www.airbnb.com/rooms/17839056,2.02E+13,4/2/17,94724827,Outer Sunset,Outer Sunset,San Francisco,CA,94116,San Francisco,US,United States,37.75118754,-122.4999911,House,Entire home/apt,2,1,1,2,Real Bed,,85.00,,,,40.00,2,0.00,1,10,today,22,49,79,79,4/2/17,286,538.4615385,
504643,https://www.airbnb.com/rooms/504643,2.02E+13,4/2/17,2488982,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75781144,-122.4858135,House,Entire home/apt,2,1,1,1,Real Bed,,138.00,,3200.00,500.00,60.00,1,25.00,3,28,4 weeks ago,0,0,30,30,4/2/17,335,467.5,
8882782,https://www.airbnb.com/rooms/8882782,2.02E+13,4/2/17,33323233,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75487699,-122.4812537,House,Private room,1,1,1,1,Real Bed,,200.00,,,,,1,0.00,1,1125,18 months ago,0,0,0,0,4/2/17,365,889.0384615,
10859050,https://www.airbnb.com/rooms/10859050,2.02E+13,4/2/17,8597535,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75548425,-122.4999199,House,Private room,2,1,1,1,Real Bed,,70.00,,,,40.00,1,20.00,2,1125,today,16,22,37,180,4/2/17,185,1403.846154,
10989986,https://www.airbnb.com/rooms/10989986,2.02E+13,4/2/17,57018430,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75277982,-122.4992264,House,Entire home/apt,10,2.5,5,5,Real Bed,,590.00,,,,,1,0.00,2,1125,14 months ago,0,0,0,0,4/2/17,365,249.0384615,
5027016,https://www.airbnb.com/rooms/5027016,2.02E+13,4/2/17,25943995,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75797309,-122.5010002,Apartment,Entire home/apt,6,1,1,3,Real Bed,,199.00,,,100.00,75.00,2,25.00,1,1125,yesterday,13,38,65,340,4/2/17,25,4141.346154,
1984709,https://www.airbnb.com/rooms/1984709,2.02E+13,4/2/17,10240163,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76260874,-122.5014624,Apartment,Entire home/apt,2,1,0,1,Real Bed,780,155.00,,,150.00,50.00,1,0.00,2,7,yesterday,26,36,56,290,4/2/17,75,95.67307692,
537771,https://www.airbnb.com/rooms/537771,2.02E+13,4/2/17,2642158,Sunset District,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75893138,-122.5066625,House,Private room,2,1,1,1,Real Bed,150,480.00,,,,,1,0.00,1,1125,15 months ago,30,60,90,365,4/2/17,0,223.5576923,
13732035,https://www.airbnb.com/rooms/13732035,2.02E+13,4/2/17,22586876,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76266736,-122.477767,Apartment,Private room,2,1,1,1,Real Bed,,99.00,,,,,1,0.00,1,10,6 months ago,0,0,0,0,4/2/17,365,0,
3224720,https://www.airbnb.com/rooms/3224720,2.02E+13,4/2/17,16325461,Outer Sunset,Outer Sunset,San Francisco,CA,94121,San Francisco,US,United States,37.75075005,-122.5045469,House,Entire home/apt,8,2,4,5,Real Bed,,450.00,,,1000.00,100.00,6,50.00,5,20,9 months ago,0,0,0,0,4/2/17,365,694.9038462,
12930338,https://www.airbnb.com/rooms/12930338,2.02E+13,4/2/17,70980027,,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75370825,-122.4877806,House,Private room,2,1,1,1,Real Bed,,99.00,,,,25.00,1,25.00,2,15,today,23,53,83,154,4/2/17,211,3158.653846,
17495126,https://www.airbnb.com/rooms/17495126,2.02E+13,4/2/17,31154402,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75765325,-122.50869,Apartment,Entire home/apt,2,1,1,1,Real Bed,,150.00,,,,35.00,1,0.00,2,1125,3 weeks ago,6,6,6,9,4/2/17,356,401.7115385,
13600947,https://www.airbnb.com/rooms/13600947,2.02E+13,4/2/17,35102608,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75370217,-122.4825379,House,Private room,3,1,1,2,Real Bed,,80.00,,,,25.00,2,15.00,2,5,today,8,30,48,112,4/2/17,253,1026.923077,
10679064,https://www.airbnb.com/rooms/10679064,2.02E+13,4/2/17,52139490,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76350067,-122.4802729,Apartment,Private room,2,1,1,1,Real Bed,,54.00,,,,,1,0.00,1,1125,15 months ago,0,0,0,0,4/2/17,365,389.2307692,
1503989,https://www.airbnb.com/rooms/1503989,2.02E+13,4/2/17,885787,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76220632,-122.5051796,Apartment,Entire home/apt,2,1,1,1,Real Bed,,400.00,,,500.00,75.00,1,0.00,1,1125,19 months ago,30,60,90,365,4/2/17,0,379.0384615,
16855762,https://www.airbnb.com/rooms/16855762,2.02E+13,4/2/17,112274768,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75840847,-122.4872516,House,Entire home/apt,6,1.5,2,4,Real Bed,,350.00,,,200.00,110.00,1,0.00,3,20,2 weeks ago,0,6,9,31,4/2/17,334,0,
11337381,https://www.airbnb.com/rooms/11337381,2.02E+13,4/2/17,39592323,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75743045,-122.5047058,House,Entire home/apt,8,3,4,7,Real Bed,,550.00,,,300.00,125.00,1,0.00,6,1125,2 weeks ago,0,0,0,8,4/2/17,357,2248.076923,
10681956,https://www.airbnb.com/rooms/10681956,2.02E+13,4/2/17,55065227,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76261203,-122.4914555,House,Entire home/apt,4,2,2,2,Real Bed,,289.00,,,500.00,80.00,1,0.00,3,1125,a week ago,24,54,71,71,4/2/17,294,3775.961538,
17762492,https://www.airbnb.com/rooms/17762492,2.02E+13,4/2/17,77807259,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75212491,-122.4841813,Apartment,Private room,2,1,1,1,Real Bed,,150.00,,,,30.00,1,0.00,1,1125,today,0,0,2,2,4/2/17,363,1633.961538,
17301015,https://www.airbnb.com/rooms/17301015,2.02E+13,4/2/17,113822021,,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76309568,-122.5061802,House,Private room,4,1,1,2,Real Bed,,100.00,,,200.00,40.00,2,20.00,2,1125,3 weeks ago,20,39,63,326,4/2/17,39,1047.115385,
3112427,https://www.airbnb.com/rooms/3112427,2.02E+13,4/2/17,15816020,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75927239,-122.5046929,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,,125.00,750.00,2300.00,500.00,100.00,2,25.00,2,1125,2 months ago,10,40,70,327,4/2/17,38,75,
13516275,https://www.airbnb.com/rooms/13516275,2.02E+13,4/2/17,77622485,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75211734,-122.4975682,House,Entire home/apt,2,1,0,1,Real Bed,,120.00,,,250.00,50.00,2,20.00,3,1125,3 months ago,0,0,0,0,4/2/17,365,91.34615385,
3292643,https://www.airbnb.com/rooms/3292643,2.02E+13,4/2/17,12268016,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.7570444,-122.5081831,Apartment,Entire home/apt,4,1,2,2,Real Bed,,295.00,,,300.00,75.00,1,0.00,3,1125,3 weeks ago,0,0,0,188,4/2/17,177,842.3076923,
12025717,https://www.airbnb.com/rooms/12025717,2.02E+13,4/2/17,64351162,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.7585691,-122.488776,House,Entire home/apt,6,1,1,4,Real Bed,,99.00,,,200.00,65.00,2,15.00,1,1125,6 days ago,17,29,29,29,4/2/17,336,1004.134615,
14614355,https://www.airbnb.com/rooms/14614355,2.02E+13,4/2/17,49577520,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76230554,-122.5031441,Other,Entire home/apt,6,2,2,2,Real Bed,,230.00,,,1000.00,130.00,4,50.00,3,60,today,0,0,0,0,4/2/17,365,639.6923077,
13789725,https://www.airbnb.com/rooms/13789725,2.02E+13,4/2/17,3677879,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75738091,-122.5071664,House,Entire home/apt,4,1,1,4,Real Bed,,160.00,,,150.00,50.00,2,25.00,2,28,today,8,22,32,179,4/2/17,186,1614.423077,
11910999,https://www.airbnb.com/rooms/11910999,2.02E+13,4/2/17,26606416,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76358642,-122.4824523,House,Private room,3,1,1,1,Real Bed,,55.00,,,,,1,20.00,1,1125,a week ago,25,43,54,54,4/2/17,311,572.3076923,
8666251,https://www.airbnb.com/rooms/8666251,2.02E+13,4/2/17,35665239,Outer Sunset,Outer Sunset,San Francisco,CA,94116,San Francisco,US,United States,37.74789714,-122.5045409,House,Entire home/apt,6,1,2,3,Real Bed,,215.00,1625.00,6000.00,400.00,125.00,6,50.00,2,30,today,21,42,58,204,4/2/17,161,328.9423077,
16897188,https://www.airbnb.com/rooms/16897188,2.02E+13,4/2/17,5216411,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75378825,-122.4826523,House,Private room,2,1,1,1,Real Bed,,125.00,,,200.00,80.00,1,0.00,2,14,a week ago,13,29,54,123,4/2/17,242,665.6730769,
7678792,https://www.airbnb.com/rooms/7678792,2.02E+13,4/2/17,40323718,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75987897,-122.5057661,Apartment,Private room,5,1,1,1,Real Bed,,75.00,,,125.00,150.00,2,25.00,2,1125,4 months ago,0,0,0,0,4/2/17,365,581.7307692,
10434902,https://www.airbnb.com/rooms/10434902,2.02E+13,4/2/17,7074942,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76269377,-122.4843715,House,Entire home/apt,4,1,1,2,Real Bed,,179.00,,,,75.00,4,30.00,1,20,yesterday,14,30,48,118,4/2/17,247,526.4423077,
7965068,https://www.airbnb.com/rooms/7965068,2.02E+13,4/2/17,15576078,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75283704,-122.5056626,Apartment,Entire home/apt,2,1,1,1,Real Bed,,98.00,840.00,3780.00,200.00,50.00,2,25.00,2,30,3 days ago,0,0,0,131,4/2/17,234,850.25,
5785980,https://www.airbnb.com/rooms/5785980,2.02E+13,4/2/17,26606416,,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76463161,-122.4822629,House,Private room,3,1,1,1,Real Bed,,65.00,,,,,1,20.00,1,1125,yesterday,27,46,46,142,4/2/17,223,441,
6765802,https://www.airbnb.com/rooms/6765802,2.02E+13,4/2/17,21697778,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.7598729,-122.4847678,Apartment,Private room,2,1,2,1,Real Bed,,90.00,,,,10.00,1,10.00,1,12,today,6,13,17,17,4/2/17,348,278.75,
5785978,https://www.airbnb.com/rooms/5785978,2.02E+13,4/2/17,26606416,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76413014,-122.4836885,House,Private room,3,1,1,1,Real Bed,,55.00,,,,,1,20.00,1,1125,yesterday,27,46,46,46,4/2/17,319,602.3076923,
15054846,https://www.airbnb.com/rooms/15054846,2.02E+13,4/2/17,95159849,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75925536,-122.4884151,Condominium,Entire home/apt,8,1,2,5,Real Bed,,200.00,,,200.00,60.00,4,15.00,1,28,5 weeks ago,11,21,30,86,4/2/17,279,337.4038462,
17382326,https://www.airbnb.com/rooms/17382326,2.02E+13,4/2/17,117474501,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75212148,-122.5083968,Apartment,Entire home/apt,4,1,1,1,Real Bed,,209.00,,,100.00,50.00,2,20.00,2,1125,yesterday,8,19,28,83,4/2/17,282,1073.076923,
14203815,https://www.airbnb.com/rooms/14203815,2.02E+13,4/2/17,86195105,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76046109,-122.5047767,House,Entire home/apt,4,1,2,3,Real Bed,,295.00,,,500.00,125.00,3,50.00,1,1125,5 days ago,18,46,69,148,4/2/17,217,1133.423077,
7207426,https://www.airbnb.com/rooms/7207426,2.02E+13,4/2/17,25361970,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75993649,-122.4803993,House,Entire home/apt,6,1.5,2,2,Real Bed,,300.00,780.00,,,60.00,1,0.00,1,1125,today,0,0,0,0,4/2/17,365,1231.057692,
7027139,https://www.airbnb.com/rooms/7027139,2.02E+13,4/2/17,34592529,,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76379989,-122.5073232,Apartment,Private room,2,1,1,1,Real Bed,,190.00,1000.00,4000.00,,60.00,2,100.00,3,99,4 months ago,29,59,89,364,4/2/17,1,2105.769231,
16376205,https://www.airbnb.com/rooms/16376205,2.02E+13,4/2/17,100586872,Outer Sunset,Outer Sunset,San Francisco,CA,94116,San Francisco,US,United States,37.74974539,-122.4824194,House,Private room,2,0.5,2,1,Real Bed,,65.00,,,300.00,20.00,1,0.00,1,19,3 weeks ago,5,8,19,229,4/2/17,136,3.653846154,
13642014,https://www.airbnb.com/rooms/13642014,2.02E+13,4/2/17,77807259,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75208502,-122.484447,House,Private room,3,2,1,1,Real Bed,,99.00,,,,30.00,2,30.00,1,1125,today,7,31,55,142,4/2/17,223,170,
14316675,https://www.airbnb.com/rooms/14316675,2.02E+13,4/2/17,87543630,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76408034,-122.4785141,Apartment,Private room,2,1,1,1,Real Bed,,120.00,,,,,1,0.00,1,3,8 months ago,29,59,89,360,4/2/17,5,424.5576923,
4774742,https://www.airbnb.com/rooms/4774742,2.02E+13,4/2/17,8597535,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75580243,-122.4978699,House,Private room,2,1,1,1,Real Bed,,62.00,280.00,987.00,,50.00,1,20.00,2,1125,5 days ago,3,7,7,29,4/2/17,336,11.53846154,
4520661,https://www.airbnb.com/rooms/4520661,2.02E+13,4/2/17,5215966,,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75591088,-122.4940513,Bed & Breakfast,Private room,2,1,1,2,Real Bed,,67.00,500.00,1764.00,399.00,29.00,1,19.00,1,28,3 days ago,27,57,87,359,4/2/17,6,400.6153846,
16413291,https://www.airbnb.com/rooms/16413291,2.02E+13,4/2/17,3138524,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.7579101,-122.5004873,House,Entire home/apt,5,1,2,2,Real Bed,,175.00,,,100.00,90.00,1,0.00,2,1125,a week ago,7,19,48,93,4/2/17,272,7.730769231,
1489501,https://www.airbnb.com/rooms/1489501,2.02E+13,4/2/17,6778904,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.74913363,-122.5071467,House,Entire home/apt,3,1,1,2,Real Bed,,135.00,850.00,,300.00,50.00,2,25.00,2,27,a week ago,4,12,14,256,4/2/17,109,915.3846154,
3257886,https://www.airbnb.com/rooms/3257886,2.02E+13,4/2/17,15336469,,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.7639089,-122.4977868,Apartment,Entire home/apt,4,1,2,3,Real Bed,,160.00,1000.00,3550.00,500.00,50.00,4,20.00,1,27,a week ago,2,4,8,160,4/2/17,205,282.9807692,
16678379,https://www.airbnb.com/rooms/16678379,2.02E+13,4/2/17,9671092,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76361416,-122.4801098,House,Private room,2,1,1,1,Real Bed,,65.00,,,100.00,50.00,2,20.00,1,28,today,8,13,25,25,4/2/17,340,630.7692308,
13806046,https://www.airbnb.com/rooms/13806046,2.02E+13,4/2/17,81226014,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75848782,-122.4878857,House,Private room,3,1,1,2,Real Bed,,100.00,,,500.00,35.00,1,30.00,1,1125,4 months ago,0,0,0,0,4/2/17,365,425,
1914128,https://www.airbnb.com/rooms/1914128,2.02E+13,4/2/17,9349676,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76337596,-122.4853316,House,Entire home/apt,1,1,1,1,Real Bed,,50.00,,,200.00,150.00,1,20.00,20,25,5 months ago,0,0,27,27,4/2/17,338,701.9230769,
7885495,https://www.airbnb.com/rooms/7885495,2.02E+13,4/2/17,11280802,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75230296,-122.5023588,House,Private room,2,1,1,1,Real Bed,,125.00,,,180.00,40.00,1,25.00,2,1125,3 weeks ago,0,0,0,22,4/2/17,343,325,
7451648,https://www.airbnb.com/rooms/7451648,2.02E+13,4/2/17,1510937,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75997035,-122.5086631,House,Private room,2,1,1,1,Pull-out Sofa,,100.00,,,,25.00,1,0.00,1,24,3 months ago,29,59,89,89,4/2/17,276,824.5192308,
16348162,https://www.airbnb.com/rooms/16348162,2.02E+13,4/2/17,99259638,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76491225,-122.4869849,House,Private room,1,1.5,1,1,Real Bed,,40.00,,,,,1,0.00,15,30,4 months ago,0,0,0,0,4/2/17,365,530.7692308,
12930995,https://www.airbnb.com/rooms/12930995,2.02E+13,4/2/17,70987454,Parkside,Outer Sunset,San Francisco,CA,94116,San Francisco,US,United States,37.74619824,-122.4888571,House,Private room,1,1,1,1,Real Bed,,80.00,425.00,1350.00,125.00,25.00,1,0.00,4,29,2 months ago,2,7,7,7,4/2/17,358,280.7692308,
4788133,https://www.airbnb.com/rooms/4788133,2.02E+13,4/2/17,5977346,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75723667,-122.4794281,House,Private room,1,1,1,1,Real Bed,,75.00,450.00,1800.00,,100.00,1,0.00,10,1125,yesterday,0,0,0,219,4/2/17,146,550.7692308,
3312490,https://www.airbnb.com/rooms/3312490,2.02E+13,4/2/17,14950298,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76255931,-122.4778399,Apartment,Entire home/apt,2,1,1,1,Real Bed,,155.00,,,500.00,80.00,2,0.00,3,21,today,15,28,58,105,4/2/17,260,210.5769231,
7933807,https://www.airbnb.com/rooms/7933807,2.02E+13,4/2/17,33948993,Outer Sunset,Outer Sunset,San Francisco,CA,94116,San Francisco,US,United States,37.74758044,-122.4907,House,Private room,7,2,2,5,Real Bed,,200.00,1120.00,,300.00,75.00,4,40.00,2,6,yesterday,7,13,19,246,4/2/17,119,775,
14705126,https://www.airbnb.com/rooms/14705126,2.02E+13,4/2/17,91464797,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76160181,-122.4949617,Other,Entire home/apt,4,1.5,2,2,Real Bed,,147.00,,,257.00,77.00,1,0.00,1,1125,5 weeks ago,2,8,13,213,4/2/17,152,457.6923077,
17283230,https://www.airbnb.com/rooms/17283230,2.02E+13,4/2/17,5473011,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76350598,-122.4771454,Apartment,Entire home/apt,4,2,1,1,Real Bed,,129.00,,,250.00,45.00,4,15.00,2,10,5 days ago,0,3,8,11,4/2/17,354,429.6923077,
17961409,https://www.airbnb.com/rooms/17961409,2.02E+13,4/2/17,94404395,,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75452112,-122.4864639,House,Entire home/apt,7,2,3,4,Real Bed,,350.00,,,500.00,80.00,1,0.00,1,1125,3 days ago,0,18,31,34,4/2/17,331,878.1923077,
1446325,https://www.airbnb.com/rooms/1446325,2.02E+13,4/2/17,7764200,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76222069,-122.5021799,House,Private room,1,1,1,1,Real Bed,,75.00,509.00,,200.00,,1,0.00,3,60,10 months ago,0,0,0,0,4/2/17,365,2227.884615,
15421813,https://www.airbnb.com/rooms/15421813,2.02E+13,4/2/17,1421509,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75382601,-122.5091262,House,Private room,1,2.5,1,1,Real Bed,,47.00,,,,,1,0.00,30,90,3 days ago,30,60,90,90,4/2/17,275,526.4423077,
13544851,https://www.airbnb.com/rooms/13544851,2.02E+13,4/2/17,6374174,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.76247057,-122.5013904,Apartment,Private room,2,1,1,1,Real Bed,,225.00,,,200.00,50.00,1,0.00,2,30,8 months ago,30,60,89,89,4/2/17,276,248.5576923,
6934874,https://www.airbnb.com/rooms/6934874,2.02E+13,4/2/17,25943995,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.7573388,-122.5019444,House,Entire home/apt,8,1,2,4,Real Bed,,299.00,,,200.00,100.00,3,25.00,1,1125,yesterday,13,33,57,332,4/2/17,33,1194.230769,
5164874,https://www.airbnb.com/rooms/5164874,2.02E+13,4/2/17,23595394,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.7592082,-122.4811457,House,Private room,2,1,1,1,Real Bed,,120.00,,,,,1,0.00,31,1125,4 months ago,30,60,90,179,4/2/17,186,189.75,
4934420,https://www.airbnb.com/rooms/4934420,2.02E+13,4/2/17,25419840,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75388389,-122.4832619,House,Private room,2,1,1,1,Real Bed,,58.00,470.00,1630.00,,25.00,1,15.00,1,1125,a week ago,18,48,77,77,4/2/17,288,429.2307692,
3231526,https://www.airbnb.com/rooms/3231526,2.02E+13,4/2/17,11210507,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.7552703,-122.4911848,House,Entire home/apt,9,2,4,4,Real Bed,,250.00,,,,240.00,1,0.00,2,1125,8 months ago,0,0,0,0,4/2/17,365,321.2307692,
17174288,https://www.airbnb.com/rooms/17174288,2.02E+13,4/2/17,4750245,,Outer Sunset,San Francisco,CA,,San Francisco,US,United States,37.76276202,-122.506234,Apartment,Entire home/apt,4,1,1,2,Real Bed,,150.00,,,100.00,100.00,1,0.00,2,1125,2 weeks ago,1,1,1,1,4/2/17,364,1754.807692,
1033754,https://www.airbnb.com/rooms/1033754,2.02E+13,4/2/17,5689322,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75974517,-122.5054378,House,Entire home/apt,6,2,3,3,Real Bed,,300.00,,,250.00,100.00,6,0.00,1,45,2 weeks ago,0,0,2,77,4/2/17,288,1050,
15010558,https://www.airbnb.com/rooms/15010558,2.02E+13,4/2/17,94724827,Outer Sunset,Outer Sunset,San Francisco,CA,94116,San Francisco,US,United States,37.75139591,-122.5012523,House,Private room,4,2,1,4,Real Bed,,60.00,,,,40.00,2,20.00,1,14,today,16,33,33,33,4/2/17,332,1661.538462,
17438556,https://www.airbnb.com/rooms/17438556,2.02E+13,4/2/17,77807259,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75326515,-122.486147,Apartment,Private room,2,1,1,1,Real Bed,,130.00,,,,,1,0.00,1,1125,today,0,0,1,1,4/2/17,364,383.0769231,
6245649,https://www.airbnb.com/rooms/6245649,2.02E+13,4/2/17,23982718,Outer Sunset,Outer Sunset,San Francisco,CA,94122,San Francisco,US,United States,37.75963525,-122.5063976,Apartment,Entire home/apt,2,1,1,1,Real Bed,,135.00,2000.00,,300.00,75.00,1,30.00,1,1125,today,12,35,52,303,4/2/17,62,910,
